SKU Code,SAP Code,SAP Name,Category,Model Code,Model Name,UPC Code,HS Code,Release Date,Season,Capacity(Capacity Unit),Collection Name,Color,Material,Size (mm),Net Weight(Weight Unit),Country of Origin,Care Instructions,Line Name,Operational Status,Sales Grade,Design Grade,SAP Price (KRW),Paid Packaging Options,Product Name (ko),Product Name (en),Product Description (ko),Product Description (en),Collection Name (ko),Collection Name (en),Internal Search Keyword (ko),Internal Search Keyword (en),Sales Availability by Channel
S17000046,17000046,PILLOW SPOON-02,FLATWARE > SPOON,18000023,PILLOW SPOON,8809907775910,8215991000,2025-09-05,2025,0.000 (),MINI,Silver,,32*114*10,94,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",PILLOW,CONTINUED,3,3.0,33000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",필로우 스푼,Pillow Spoon,필로우에서 영감을 받아 볼륨감 있게 완성한 쉐입이 돋보이는 스테인리스 소재의 스푼,Spoon in stainless steel with a pillow-inspired voluminous shape,미니,Mini,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000045,17000045,NERD SPOON-BLACK,FLATWARE > SPOON,18000031,NERD SPOON,8809907775897,,,,0.000 (),,BLACK,,38*172*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000044,17000044,NERD SPOON-SILVER,FLATWARE > SPOON,18000031,NERD SPOON,8809907775880,,,,0.000 (),,SILVER,,38*172*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000043,17000043,NERD FORK-BLACK,FLATWARE > FORK,18000029,NERD FORK,8809907775866,,,,0.000 (),,BLACK,,32*171*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000042,17000042,NERD FORK-SILVER,FLATWARE > FORK,18000029,NERD FORK,8809907775859,,,,0.000 (),,SILVER,,32*171*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000041,17000041,NERD DESSERT SPOON-BLACK,FLATWARE > SPOON,18000032,NERD DESSERT SPOON,8809907775835,,,,0.000 (),,BLACK,,32*145*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000040,17000040,NERD DESSERT SPOON-SILVER,FLATWARE > SPOON,18000032,NERD DESSERT SPOON,8809907775828,,,,0.000 (),,SILVER,,32*145*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000039,17000039,NERD DESSERT FORK-BLACK,FLATWARE > FORK,18000030,NERD DESSERT FORK,8809907775804,,,,0.000 (),,BLACK,,27*145*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000038,17000038,NERD DESSERT FORK-SILVER,FLATWARE > FORK,18000030,NERD DESSERT FORK,8809907775798,,,,0.000 (),,SILVER,,27*145*3,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000037,17000037,NERD BUTTER KNIFE-BLACK,FLATWARE > KNIFE,18000028,NERD BUTTER KNIFE,8809907775774,,,,0.000 (),,BLACK,,27*150*5,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000036,17000036,NERD BUTTER KNIFE-SILVER,FLATWARE > KNIFE,18000028,NERD BUTTER KNIFE,8809907775767,,,,0.000 (),,SILVER,,27*150*5,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000035,17000035,DOT SPOON-BLACK,FLATWARE > SPOON,18000014,DOT SPOON,8809907775651,,,,0.000 (),,BLACK,,40*180*3,55,중국,,,CONTINUED,,,,,닷 스푼 블랙,Dot Spoon Black,강렬한 블랙과 화이트 도트 패턴의 대비가 인상적인 스테인리스 스틸 소재의 디너 스푼,Dinner spoon in stainless steel with a bold contrast of black and white dot pattern,닷,Dot,"디너 스푼, 테이블 스푼, 식사용 스푼, 숟가락, 메인 스푼, 스푼","dinner spoon, tablespoon, main spoon,  dining spoon, flatware spoon",NUF_Official_KR
S17000034,17000034,DOT SPOON-02BK,FLATWARE > SPOON,18000014,DOT SPOON,8809907775644,8215991000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,40*180*3,55,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",DOT,CONTINUED,1,1.0,23000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",닷 스푼,Dot Spoon,강렬한 블랙 도트 패턴이 인상적인 스테인리스 스틸 소재의 디너 스푼,Dinner spoon in stainless steel with a bold black dot pattern,닷,Dot,"디너 스푼, 테이블 스푼, 식사용 스푼, 숟가락, 메인 스푼, 스푼","dinner spoon, tablespoon, main spoon,  dining spoon, flatware spoon",NUF_Official_KR
S17000033,17000033,DOT KNIFE-BLACK,FLATWARE > KNIFE,18000013,DOT KNIFE,8809907775637,,,,0.000 (),,BLACK,,17*184*8,80,중국,,,CONTINUED,,,,,닷 나이프 블랙,Dot Knife Black,강렬한 블랙과 화이트 도트 패턴의 대비가 인상적인 스테인리스 스틸 소재의 디너 나이프,Dinner knife in stainless steel with a bold contrast of black and white dot pattern,닷,Dot,"디너 나이프, 테이블 나이프, 식사용 나이프, 메인 나이프, 나이프","dinner knife, tableknife, main knife,  dining knife, flatware knife",NUF_Official_KR
S17000032,17000032,DOT KNIFE-02BK,FLATWARE > KNIFE,18000013,DOT KNIFE,8809907775620,8211910000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,17*184*8,80,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",DOT,CONTINUED,1,1.0,23000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",닷 나이프,Dot Knife,강렬한 블랙 도트 패턴이 인상적인 스테인리스 스틸 소재의 디너 나이프,Dinner knife in stainless steel with a bold black dot pattern,닷,Dot,"디너 나이프, 테이블 나이프, 식사용 나이프, 메인 나이프, 나이프","dinner knife, tableknife, main knife,  dining knife, flatware knife",NUF_Official_KR
S17000031,17000031,DOT FORK-BLACK,FLATWARE > FORK,18000011,DOT FORK,8809907775613,,,,0.000 (),,BLACK,,27*179*3,46,중국,,,CONTINUED,,,,,닷 포크 블랙,Dot Fork Black,강렬한 블랙과 화이트 도트 패턴의 대비가 인상적인 스테인리스 스틸 소재의 디너 포크,Dinner fork in stainless steel with a bold contrast of black and white dot pattern,닷,Dot,"디너 포크, 테이블 포크, 식사용 포크, 포크, 메인 포크, 커트러리 포크","dinner fork, cutlery fork, table fork, dining fork, flatware fork, main fork",NUF_Official_KR
S17000030,17000030,DOT FORK-02BK,FLATWARE > FORK,18000011,DOT FORK,8809907775606,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,27*179*3,46,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",DOT,CONTINUED,1,1.0,23000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",닷 포크,Dot Fork,강렬한 블랙 도트 패턴이 인상적인 스테인리스 스틸 소재의 디너 포크,Dinner fork in stainless steel with a bold black dot pattern,닷,Dot,"디너 포크, 테이블 포크, 식사용 포크, 포크, 메인 포크, 커트러리 포크","dinner fork, cutlery fork, table fork, dining fork, flatware fork, main fork",NUF_Official_KR
S17000029,17000029,DOT DESSERT SPOON-BLACK,FLATWARE > SPOON,18000015,DOT DESSERT SPOON,8809907775590,,,,0.000 (),,BLACK,,29*130*3,30,중국,,,CONTINUED,,,,,닷 디저트 스푼 블랙,Dot Dessert Spoon Black,강렬한 블랙과 화이트 도트 패턴의 대비가 인상적인 스테인리스 스틸 소재의 디저트 스푼,Dessert spoon in stainless steel with a bold contrast of black and white dot pattern,닷,Dot,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000028,17000028,DOT DESSERT SPOON-02BK,FLATWARE > SPOON,18000015,DOT DESSERT SPOON,8809907775583,8215991000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,29*130*3,30,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",DOT,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",닷 디저트 스푼,Dot Dessert Spoon,강렬한 블랙 도트 패턴이 인상적인 스테인리스 스틸 소재의 디저트 스푼,Dessert spoon in stainless steel with a bold black dot pattern,닷,Dot,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000027,17000027,DOT DESSERT FORK-BLACK,FLATWARE > FORK,18000012,DOT DESSERT FORK,8809907775576,,,,0.000 (),,BLACK,,20*130*3,27,중국,,,CONTINUED,,,,,닷 디저트 포크 블랙,Dot Dessert Fork Black,강렬한 블랙과 화이트 도트 패턴의 대비가 인상적인 스테인리스 스틸 소재의 디저트 포크,Dessert fork in stainless steel with a bold contrast of black and white dot pattern,닷,Dot,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000026,17000026,DOT DESSERT FORK-02BK,FLATWARE > FORK,18000012,DOT DESSERT FORK,8809907775569,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,20*130*3,27,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",DOT,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",닷 디저트 포크,Dot Dessert Fork,강렬한 블랙 도트 패턴이 인상적인 스테인리스 스틸 소재의 디저트 포크,Dessert fork in stainless steel with a bold black dot pattern,닷,Dot,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000025,17000025,CREDIT CARD REST 02-WHITE,TABLE ACCESSORIES > CUTLERY REST,18000041,CARD CUTLERY REST,8809907775538,,,,0.000 (),,WHITE,,86*27*1,60,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000024,17000024,CREDIT CARD REST 02-BLACK,TABLE ACCESSORIES > CUTLERY REST,18000041,CARD CUTLERY REST,8809907775521,,,,0.000 (),,BLACK,,86*27*1,60,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000023,17000023,CARD CUTLERY REST-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000041,CARD CUTLERY REST,8809907775514,7323930000,2025-09-05,2025,0.000 (),OFFICE,Silver,,86*27*1,60,중국," | KO: 식기세척기 및 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 용도 외 사용 금지 | EN: Not dishwasher safe, Not microwave safe
Use a soft sponge and mild detergent, Use only for its intended use",OFFICE,CONTINUED,1,1.0,18000,"S16000232:NUF 2025 SHOPPING BAG (M), S16000241:NUF 2025 WARE GIFT BOX (M)",카드 커트러리 레스트,Card Cutlery Rest,카드 실루엣을 재해석해 위트를 더한 스테인리스 스틸 소재의 커트러리 레스트,Cutlery rest in stainless steel with a witty design inspired by the shape of credit cards,오피스,Office,"커트러리 레스트, 숟가락 받침, 수저 받침, 포크 받침, 나이프 받침, 식기 레스트, 테이블 레스트","cutlery rest,spoon rest, fork rest,  knife rest, table rest, flatware rest",NUF_Official_KR
S17000022,17000022,CREDIT CARD REST 01-WHITE,TABLE ACCESSORIES > CUTLERY REST,18000040,CREDIT CARD REST 01,8809907775507,,,,0.000 (),,WHITE,,86*53*1,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000021,17000021,CREDIT CARD REST 01-BLACK,TABLE ACCESSORIES > CUTLERY REST,18000040,CREDIT CARD REST 01,8809907775491,,,,0.000 (),,BLACK,,86*53*1,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000020,17000020,CREDIT CARD REST 01-SILVER,TABLE ACCESSORIES > CUTLERY REST,18000040,CREDIT CARD REST 01,8809907775484,,,,0.000 (),,SILVER,,86*53*1,0,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000019,17000019,CHESS SPOON-BLACK,FLATWARE > SPOON,18000009,CHESS SPOON,8809907775477,,,,0.000 (),,BLACK,,37*174*3,55,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000018,17000018,CHESS SPOON-02BK,FLATWARE > SPOON,18000009,CHESS SPOON,8809907775460,8215991000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,37*174*3,55,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",체스 스푼,Chess Spoon,블랙 포인트 체스 패턴을 정교하게 입힌 스테일리스 스틸 소재의 디너 스푼,Dinner spoon in stainless steel with an intricate black chess pattern,체스,Chess,"디너 스푼, 테이블 스푼, 식사용 스푼, 숟가락, 메인 스푼, 스푼","dinner spoon, tablespoon, main spoon,  dining spoon, flatware spoon",NUF_Official_KR
S17000017,17000017,CHESS KNIFE-BLACK,FLATWARE > KNIFE,18000008,CHESS KNIFE,8809907775453,,,,0.000 (),,BLACK,,22*198*6,86,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000016,17000016,CHESS KNIFE-02BK,FLATWARE > KNIFE,18000008,CHESS KNIFE,8809907775446,8211910000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,22*198*6,86,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",체스 나이프,Chess Knife,블랙 포인트 체스 패턴을 정교하게 입힌 스테인리스 스틸 소재의 디너 나이프,Dinner knife in stainless steel with an intricate black chess pattern,체스,Chess,"디너 나이프, 테이블 나이프, 식사용 나이프, 메인 나이프, 나이프","dinner knife, tableknife, main knife,  dining knife, flatware knife",NUF_Official_KR
S17000015,17000015,CHESS FORK-BLACK,FLATWARE > FORK,18000005,CHESS FORK,8809907775439,,,,0.000 (),,BLACK,,27*174*3,52,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000014,17000014,CHESS FORK-02BK,FLATWARE > FORK,18000005,CHESS FORK,8809907775422,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,27*174*3,52,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,23000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",체스 포크,Chess Fork,블랙 포인트 체스 패턴을 정교하게 입힌 스테인리스 스틸 소재의 디너 포크,Dinner fork in stainless steel with an intricate black chess pattern,체스,Chess,"디너 포크, 테이블 포크, 식사용 포크, 포크, 메인 포크, 커트러리 포크","dinner fork, cutlery fork, table fork, dining fork, flatware fork, main fork",NUF_Official_KR
S17000013,17000013,CHESS DESSERT SPOON-BLACK,FLATWARE > SPOON,18000010,CHESS DESSERT SPOON,8809907775415,,,,0.000 (),,BLACK,,30*140*3,30,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000012,17000012,CHESS DESSERT SPOON-02BK,FLATWARE > SPOON,18000010,CHESS DESSERT SPOON,8809907775408,8215991000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,30*140*3,30,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",체스 디저트 스푼,Chess Dessert Spoon,블랙 포인트의 체스 패턴을 정교하게 입힌 스테인리스 스틸 소재의 디저트 스푼,Dessert spoon in stainless steel with an intricate black chess pattern,체스,Chess,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000011,17000011,CHESS DESSERT FORK-BLACK,FLATWARE > FORK,18000007,CHESS DESSERT FORK,8809907775392,,,,0.000 (),,BLACK,,22*139*3,37,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000010,17000010,CHESS DESSERT FORK-02BK,FLATWARE > FORK,18000007,CHESS DESSERT FORK,8809907775385,8215992000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,22*139*3,37,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",체스 디저트 포크,Chess Dessert Fork,블랙 포인트의 체스 패턴을 정교하게 입힌 스테인리스 스틸 소재의 디저트 포크,Dessert fork in stainless steel with an intricate black chess pattern,체스,Chess,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000009,17000009,CHESS BUTTER KNIFE-BLACK,FLATWARE > KNIFE,18000006,CHESS BUTTER KNIFE,8809907775378,,,,0.000 (),,BLACK,,19*146*6,62,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000008,17000008,CHESS BUTTER KNIFE-02BK,FLATWARE > KNIFE,18000006,CHESS BUTTER KNIFE,8809907775361,8215999000,2025-09-05,2025,0.000 (),PATTERN,"Silver,Black",,19*146*6,62,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",CHESS,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",체스 버터 나이프,Chess Butter Knife,블랙 포인트 체스 패턴을 정교하게 입힌 스테인리스 스틸 소재의 버터 나이프,Butter knife in stainless steel with an intricate black chess pattern,체스,Chess,"디저트 나이프, 버터 나이프, 작은 나이프, 스프레드 나이프","dessert knife, butter knife, spread knife",NUF_Official_KR
S17000006,17000006,BALLOON SPOON-WHITE,FLATWARE > SPOON,18000003,BALLOON SPOON,8809907775354,,,,0.000 (),,WHITE,,27*88*5,48,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000005,17000005,BALLOON SPOON-BLACK,FLATWARE > SPOON,18000003,BALLOON SPOON,8809907775347,,,,0.000 (),,BLACK,,27*88*5,48,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
S17000004,17000004,BALLOON SPOON-02,FLATWARE > SPOON,18000003,BALLOON SPOON,8809907775330,8215991000,2025-09-05,2025,0.000 (),MINI,Silver,,27*88*5,48,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",BALLOON,CONTINUED,3,3.0,26000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",벌룬 스푼,Balloon Spoon,플랫한 엣지와 볼륨있는 쉐입의 조화가 매력적인 스테인리스 스틸 소재의 벌룬 스푼,Balloon Spoon in stainless steel with flat edges and a voluminous shape,미니,Mini,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000003,17000003,BALLOON FORK-WHITE,FLATWARE > FORK,18000002,BALLOON FORK,8809907775323,,,,0.000 (),,WHITE,,27*89*5,55,중국,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
